Peak_0.85V,Mean,Std_Dev,Energy,Skewness,Kurtosis,DCT_1,DCT_2,DCT_3,DCT_4,DCT_5
15.316545301847288,18.508528775038965,1.6510807922473687,1279305.7677621967,-0.5086049418568319,0.513117130766326,42.63464947448951,-23.29432339082856,4.902722276099244,-26.328134492557226,-15.302372042260526
13.852080547138032,17.172516034348693,1.7301079121666507,1103677.1901511955,-0.2873761974368545,0.12398963969451815,57.08222534803615,-18.782051411883565,-6.0255631917524095,-30.10122478411732,-19.671170452113145
12.337853101545091,14.657857431058481,1.651712441571339,806137.3769901427,-0.38848967326983763,0.48538466932006674,48.88834368798027,-19.84103053815842,-1.380983503100892,-29.948241069600183,-17.08524813428752
11.431245885134823,14.777713009711377,1.5379972180197972,817864.808974309,-0.4296141453546149,0.2448320973681013,43.48211833124297,-20.65762216377231,-0.2215645049745245,-25.467695919339,-15.631744013014789
14.510175444803382,16.657087123282608,1.668327174471397,1038296.1172116846,-0.4001105545837373,0.15953137007170248,46.69680262542781,-25.82010939756713,-0.9394476665673516,-32.539815463144876,-13.47448932768878
16.6272330071675,20.3040089454431,1.7581181016559926,1538848.6253017946,-0.5331164054639217,0.481302530520348,40.80078245023559,-24.987525749612345,9.333097749179242,-32.69395498556017,-19.028807417604682
10.121363060709575,14.94171954961676,1.6604583417796757,837374.8490405069,-0.23456778430312394,0.2310661818994073,53.54591777473888,-18.684354838186835,-4.049981586818873,-27.7368130353943,-15.967297378798776
17.581956629495405,20.849665404436667,1.8588406300202889,1623397.0122495005,-0.568430368874762,0.4108727416241731,51.76408652271747,-26.339795277174566,2.5330768316533234,-34.92964088516803,-19.295705870610156
16.30386953560559,19.02800597526299,1.8691334489327451,1354394.8769611064,-0.5497643192134305,0.31006785642514645,53.27071472489763,-31.85825558291053,-0.7985582132652991,-33.81925333343015,-21.964718529953647
14.725926183208763,16.576011792750784,1.837483032900026,1030510.5926977994,-0.5503121798312752,0.9789944383605498,57.44079024159583,-26.45027388325149,-1.2806112422022842,-32.328789891057156,-19.17218689854164
15.039025370059237,17.76332741810349,1.7340386946198967,1180200.6707373753,-0.4572173255818208,0.3194321840792007,46.12524241261302,-25.761439182478796,1.1223020509463748,-31.037194877566726,-18.749617499994706
17.809410687184606,21.488133373172932,1.841102031477547,1723304.9181110105,-0.5456301412082925,0.5831241214496274,51.96357502164683,-19.80324581575109,5.055479081157812,-30.536534699995777,-21.669305255094827
15.100025298798924,16.845788157177918,1.7263276636786844,1062448.7115331176,-0.4110310734128069,0.35996878003320143,52.16186572020867,-24.91250490974956,-2.6615938752546757,-29.03213956018947,-17.86708529639961
17.77632077282942,21.608960663901033,1.806943569966506,1742136.2974747373,-0.5455617143922045,0.606715992598287,49.33310921084649,-21.816760192546475,8.438929114557235,-30.652499208067745,-18.188338352115217
13.0435052322291,16.615544566189726,1.5623473684410751,1031906.4132162868,-0.4231660109453658,0.3294836694854917,39.75026261072931,-24.256182866013177,4.598392764126902,-25.421282174401593,-17.378369229045596
14.273970848059173,17.48133387970808,1.5873494002229211,1141572.4191908662,-0.6329330593968318,0.6018873731299421,40.208551209616374,-24.33555196736907,3.8841051511173728,-24.89607399520066,-15.309863788774297
13.035079196140245,15.437441056857432,1.575827659679931,892155.9201247361,-0.3806869149160037,0.3445516382686664,49.88443508308757,-21.797772391222317,-2.2437026550002983,-26.199723215261304,-14.029026610618573
15.159657550341045,17.482458787949987,1.623221988370068,1142144.8511893013,-0.525029109525362,0.3411081923788517,41.583896640596,-22.732235071983627,3.9376811914758805,-29.91383146681052,-20.160533042986415
14.41963431358482,18.863214834087426,1.8447268623120983,1330924.5164272129,-0.5363793560615069,0.6056517565784798,53.29196266170386,-28.733931306056277,0.5917843071781075,-31.828336939599303,-16.841418366650572
11.096120001713444,14.673135574897492,1.6157378205204869,807362.1679062555,-0.29443226818506474,0.018508391232469723,48.76169760568849,-20.675462778979302,-2.129106171127015,-29.247609916589425,-16.78955278655083
